id,Unnamed: 0,genres,backdrop_path,overview,poster_path,release_date,runtime,title,vote_average,youtube_link,actors,director
70706,11874,['Drama'],/8NUTSNVeWDLZ97KBQM7IwK8HgTQ.jpg,"Two New York City girls make a pact to lose their virginity during their first summer out of high school. When they both fall for the same street artist, the friends find their connection tested for the first time.",/rV3zIZudCz2UAeqc3ZOf6BnHLIC.jpg,2013-01-22,91,Very Good Girls,5,https://www.youtube.com/watch?v=Axxy3gghEhc,"['Dakota Fanning', 'Elizabeth Olsen', 'Boyd Holbrook', 'Demi Moore', 'Richard Dreyfuss', 'Ellen Barkin', 'Peter Sarsgaard', 'Clark Gregg', 'Kiernan Shipka', 'Clare Foley']",['Naomi Foner Gyllenhaal']
74461,12458,"['Adventure', 'Fantasy', 'Horror', 'Comedy']",/2exk4QhVudhVQWzINYW3BSiZnp5.jpg,Three best friends and dedicated roleplayers take to the woods to reenact a dungeons and dragons-like scenario as a live action role-playing game. Trouble arises when a prop spellbook purchased from the internet ends up being a genuine grimoire and they unwittingly conjure up a blood-lusting succubus from hell.,/7TP8E4nTqT0SFkwlj2kYRfMRwfH.jpg,2013-01-21,86,Knights of Badassdom,5,https://www.youtube.com/watch?v=zyougFDZ7zU,"['Peter Dinklage', 'Summer Glau', 'Steve Zahn', 'Ryan Kwanten', 'Margarita Levieva', 'Jimmi Simpson', 'Danny Pudi', 'Michael Gladis', 'Joshua Malina', 'Tom Hopper']",['Joe Lynch']
159024,17103,"['Adventure', 'Comedy']",/4IthXtcdYfFJ1vHMlomV5F2PpCH.jpg,Two best friends (Kate and Chloe) embark on a cross country trip back to their hometown to attempt to win a pageant that eluded them as children.,/8ZdFaN8UiRfsUjuDHmSWy1mmXkN.jpg,2013-01-21,90,Ass Backwards,4,https://www.youtube.com/watch?v=bOtKipJFrr8,"['June Diane Raphael', 'Casey Wilson', ""Vincent D'Onofrio"", 'Alicia Silverstone', 'Jon Cryer', 'Brian Geraghty', 'Bob Odenkirk', 'Paul Scheer', 'Sandy Martin', 'Lea DeLaria']",['Chris Nelson']
158875,17081,['Drama'],/3rvhgY3Pnc2jC75hnpKF6erP5gX.jpg,"Recovering from an ill-fated affair with a married man, Gabe finds solace in the relationship he maintains with his ex-wife and daughter. On the other side of town, Ernesto evades life at home with his current live-in ex-boyfriend by spending much of his spare time in the hospital with an ailing past love. Impervious to the monotony of their blue-collar world, they maintain an unwavering yearning for romance. The emotional isolation the two men have grown accustomed to is captured in a subtle, optimistic, poetic fashion while avoiding melodrama.",/xhcDIWwmBHsBZHFSYYuCTWVZ7Dc.jpg,2013-01-21,80,Pit Stop,6,https://www.youtube.com/watch?v=ELzApIpJZ60,"['Bill Heck', 'Marcus DeAnda', 'Amy Seimetz', 'John Merriman', 'Alfredo Maduro', 'Corby Sullivan', 'Bailey Bass', 'Heather Kafka', 'Yesenia Garcia', 'Richard C. Jones']",['Yen Tan']
159109,17108,"['Drama', 'Horror', 'Mystery']",/loPyMZtq1E7iXIdoudejF4gskCQ.jpg,"After being released from prison, a man known as The Rambler stumbles upon a strange mystery as he attempts a dangerous journey through treacherous back roads and small towns en route to reconnecting with his long lost brother.",/xKmYCXKsua86RRweR2jhlkkLn9H.jpg,2013-01-21,97,The Rambler,5,https://www.youtube.com/watch?v=ej6sKEk441g,"['Dermot Mulroney', 'Lindsay Pulsipher', 'Natasha Lyonne', 'Carrie Lazar', 'James Cady', 'Scott Sharot', 'Paul Blott', 'Robyn Reede', 'Christopher Dempsey', 'Fran Martone']",['Calvin Lee Reeder']
159000,17096,['Documentary'],/vCLwz0DXRuJQPCQ8lBGbYzO6AW1.jpg,"Wisconsin - birthplace of the Republican Party, government unions, cheeseheads and Paul Ryan - becomes a test market in the campaign to buy Democracy, and ground zero in the battle for the future of the GOP.",/sx6OQT1TmmvpOI0JpUc6qHMUpXj.jpg,2013-01-20,85,Citizen Koch,6,https://www.youtube.com/watch?v=NJvM-rKmDZY,"['David H. Koch', 'Ruth Bader Ginsburg', 'Anthony M. Kennedy', 'John McCain', 'Antonin Scalia', 'John Paul Stevens', 'Clarence Thomas', 'John G. Roberts Jr.', 'Samuel Alito']","['Tia Lessin', 'Carl Deal']"
159638,17132,"['Comedy', 'Horror']",/wSqFZjn2lXvnhst4AHePemb2udH.jpg,Two roommates deathly afraid of ghosts both fall in love with a girl who believes their home is haunted.,/dfZERS5Xk1s4xuPpkEn5o2acQu.jpg,2013-01-20,107,Ghost Team One,5,https://www.youtube.com/watch?v=oWDvOFUUsGA,"['Fernanda Romero', 'Carlos Santos', 'J.R. Villarreal', 'Tony Cavalero', 'Meghan Falcone', 'James Babson', 'Craig Stott', 'Scott MacArthur', 'Felicia Hom', 'Sarah Chapman']","['Scott Rutherford', 'Ben Peyser']"
155556,16990,['Documentary'],/gmEGdbtXrwMAKewpEdUxk46Cmmi.jpg,"Rocky Braat went to India as a disillusioned American tourist. When he met a group of children with HIV/AIDS, he decided to stay. He never could have imagined the obstacles he would face. Or the love he would find.",/1pvEFIUGyKPpfKSXzmpETxZ2oWj.jpg,2013-01-20,92,Blood Brother,7,https://www.youtube.com/watch?v=AE8mmV8eg3Y,['Rocky Braat'],['Steve Hoover']
159625,17131,['Drama'],/pBhJAefDQSAE3l9hkl7FEVYsbaD.jpg,"Harriet, a comic book artist with a secret, and her reckless BFF, Reba, take their '76 AMC Pacer on the open road and instead get a wild ride towards an impending nuclear apocalypse.",/AcDXZCYs87FcoehYFX1nHfiiaRO.jpg,2013-01-19,80,Best Friends Forever,5,https://www.youtube.com/watch?v=tm0cKKEFJfU,"['Brea Grant', 'Vera Miao', 'Sean Maher', 'Glen Powell', 'Constance Wu', 'Stacey Storey', 'Kit Williamson', 'Alex Berg', 'Alex Fernie', 'Mylinda Royer']",['Brea Grant']
156700,17008,"['Comedy', 'Drama']",/zbf18MBRem0q5R43cuOhu25Y5mJ.jpg,"Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",/6dcIbwJuxlEnzLe0EaGFvsh4ZdS.jpg,2013-01-19,93,The Kings of Summer,7,https://www.youtube.com/watch?v=cLnAiVI4R2Q,"['Nick Robinson', 'Gabriel Basso', 'Moisés Arias', 'Nick Offerman', 'Erin Moriarty', 'Craig Cackowski', 'Alison Brie', 'Megan Mullally', 'Marc Evan Jackson', 'William Sonnie']",['Jordan Vogt-Roberts']
159008,17099,['Documentary'],/2X2jnuBmTa4q34Eutv50r9Uk1FK.jpg,U.S. Labor Secretary Robert Reich tries to raise awareness of the country's widening economic gap.,/yGWDqQlRzIcvna4YoEYw1cZ7rmn.jpg,2013-01-19,88,Inequality for All,7,https://www.youtube.com/watch?v=YCbAyk8aRxI,"['Robert Reich', 'Dolly Parton', 'Tyne Daly', 'Lily Tomlin', 'Mary Tyler Moore', 'Candice Bergen', 'Jon Stewart', 'Sharon Gless', ""Conan O'Brien"", 'Barack Obama']",['Jacob Kornbluth']
153854,16971,['Drama'],/uuvYN3zoeLrs3pOv2gzc1MmDMDH.jpg,"A gauzy summer in South Brooklyn. Lila, an awkward adolescent girl, passes her time breaking into beach homes and tagging along on dates between her pretty friend Chiara and Chiara's new boyfriend, Patrick. Lila decides this will be the summer she loses her virginity, too—her interest is piqued when she meets Sammy, an older boy reputed to sleep with just about anyone. Yet Lila's attempts at sexual conquest risk taking her beyond her limits, and into dangerous uncharted territory. ",/rzY77I8iY7pxE3HKNz7THgP8jDT.jpg,2013-01-19,82,It Felt Like Love,5,https://www.youtube.com/watch?v=WtpnSPvyeOo,"['Gina Piersanti', 'Ronen Rubinstein', 'Jesse Cordasco', 'Giovanna Salimeni', 'Andrew McCord', 'Case Prime', 'Kevin Anthony Ryan', 'Sophia Jurewicz', 'Anthony J. Salimeni']",['Eliza Hittman']
159004,17098,"['Documentary', 'Drama', 'Crime']",/i82iZn1p91dB7EQyQA45TfwJDYg.jpg,"Investigative journalist, Jeremy Scahill is pulled into an unexpected journey as he chases down the hidden truth behind America's expanding covert wars, and examines how the US government has responded to international terrorist threats in ways that seem to go against the established laws of the land.",/qR96ukVb0bsBUJpvFuxksZLVBqY.jpg,2013-01-18,87,Dirty Wars,7,https://www.youtube.com/watch?v=gdDdaahMRuo,"['Nasser Al Aulaqi', 'Saleha Al Aulaqi', 'Muqbal Al Kazemi', 'Abdul Rahman Barman', 'Saleh Bin Fareed']",['Rick Rowley']
158907,17084,['Drama'],/pQSCUaWHoeAaLBhWwupCwielfDo.jpg,"When a foreign exchange student arrives in a small upstate New York town, she challenges the dynamics of her host family's relationships and alters their lives forever.",/iunsn1F4jeWcVPMauVkRmqYZPjr.jpg,2013-01-18,98,Breathe In,6,https://www.youtube.com/watch?v=IjqiVJ-4e6I,"['Guy Pearce', 'Felicity Jones', 'Amy Ryan', 'Mackenzie Davis', 'Kyle MacLachlan', 'Alexandra Wentworth', 'Lucy Davenport', 'Hugo Becker', 'Ben Shenkman', 'Brendan Dooling']",['Drake Doremus']
159167,17116,['Documentary'],/dYcOIqOXYUwRi5odvVpN5SHD64d.jpg,How did a college dropout who was arrested for a DUI twice in the same year become the single-most-powerful nonpresidential political figure in American history? Filmmakers R. J. Cutler and Greg Finton answer that question and others in what is sure to be the definitive film about the fascinating life and legacy of Dick Cheney.,/m1Ar0cvE2SnbFiZo8aLz5uyBsB.jpg,2013-01-18,105,The World According to Dick Cheney,6,https://www.youtube.com/watch?v=L3BPK8ahNPo,['Dick Cheney'],"['R.J. Cutler', 'Greg Finton']"
157005,17016,['Documentary'],/hT0rv4bZhWNOSLrBSGYHo9JIzaY.jpg,"The most ambitious project ever conceived on the Internet: Google's master plan to scan every book in the world and the people trying to stop them. Google says they are building a library for mankind, but some say they also have other intentions.",/5hIa02gmwF6PyQ7Y9eWkIQ8Obfo.jpg,2013-01-18,89,Google and the World Brain,6,https://www.youtube.com/watch?v=1vxIveocxjM,"['Brendan Price', 'Nicholas Chapman', 'Molly Malcolm', 'Joshua Zamrycki', 'Sergey Brin', 'Lawrence Lessig', 'Angela Merkel']",['Ben Lewis']
157117,17021,"['Documentary', 'Music']",/14g8qtvRa0GiOx8T5HH06NApOFh.jpg,The history of Sound City and their huge recording device; exploring how digital change has allowed 'people that have no place' in music to become stars. It follows former Nirvana drummer and Foo Fighter David Grohl as he attempts to resurrect the studio back to former glories.,/7PUI55yRfOeeeN6jl2VaKdmpRa6.jpg,2013-01-18,106,Sound City,7,https://www.youtube.com/watch?v=HQoOfiLz1G4,"['Tom Petty', 'Mick Fleetwood', 'Dave Grohl', 'John Fogerty', 'Rivers Cuomo', 'Taylor Hawkins', 'Barry Manilow', 'Stevie Nicks', 'Krist Novoselic', 'Rick Rubin']",['Dave Grohl']
121604,15362,"['Crime', 'Drama', 'History']",/tlPzh6v4SjbCgc03lUaXNOMhoxI.jpg,The true life story of the rise to power of Glasgow gangster Paul Ferris.,/4PS2XA990eZYG6sPocN78xK1xkg.jpg,2013-01-18,106,The Wee Man,6,https://www.youtube.com/watch?v=NUKgcu_lpLU,"['John Hannah', 'Martin Compston', 'Patrick Bergin', 'Stephen McCole', 'Rita Tushingham', 'Denis Lawson', 'Clare Grogan', 'Laura McMonagle', 'James Robinson', 'Steven McEwan']",['Ray Burdis']
156965,17013,['Drama'],/l26bnx29wzK7FuGxef8JO8GPbTv.jpg,"After a blow to the head, Abby decides she can't do it anymore. Her life just can't be only about the house, the kids and the wife. She needs more: she needs to be Eleanor.",/uib2Khi2wynz9BEAoUBIvEE64vB.jpg,2013-01-17,96,Concussion,5,https://www.youtube.com/watch?v=Tme7d_YGS9s,"['Robin Weigert', 'Maggie Siff', 'Johnathan Tchaikovsky', 'Julie Fain Lawrence', 'Laila Robins', 'Ben Shenkman', 'Janel Moloney', 'Daniel London', 'Emily Kinney', 'Chase Bolnick']",['Stacie Passon']
110919,15021,"['War', 'Drama']",/37FJwIwiy8jxlo7pdcIw5gX8uz1.jpg,"Circles (Serbian: Krugovi) is a Serbian movie based on the true story of a Serbian soldier who risked his life to protect a Muslim civilian during the war in Bosnia. During the war in Bosnia in 1993, a Serbian soldier pays for his life after protecting a Muslim civilian from being attacked by three other soldiers. 12 years later, the consequences of this act of heroism are still having their repercussions.",/m7QlxVZogJXpPiPoVDlBGnnzxgP.jpg,2013-01-17,100,Circles,7,https://www.youtube.com/watch?v=TgaE7y8QjT0,"['Aleksandar Berček', 'Dejan Čukić', 'Leon Lučev', 'Nebojša Glogovac', 'Geno Lechner', 'Nikola Rakočević', 'Hristina Popović', 'Raslav Sekulović', 'Emir Hadžihafizbegović', 'Sara Dao Hameder']",['Srdan Golubović']
159044,17106,['Documentary'],/hHOpDygr0kNZprK3asZa3hRmB5p.jpg,An anonymous body in the Arizona desert sparks the beginning of a real-life human drama. The search for identity leads us back across a continent to seek out the people left behind and the meaning of a mysterious tattoo.,/y2tbQFQG9yPZk3qFwpTEddz5r4y.jpg,2013-01-17,80,Who Is Dayani Cristal?,6,https://www.youtube.com/watch?v=2jLYRW3Isqw,"['Gael García Bernal', 'Charles Harding', 'Lorena Ivón Ton Quevedo', 'Alejandro Solalinde', 'Robin Reineke', 'Rafaela Martínez', 'Delver Antonio Sandres Turcio', 'Cristóbal Sandres', 'Luis Alexis Martínez Escato', 'George Economidis']",['Marc Silver']
132232,15782,['Horror'],/zo1FlbNdKPpKDr5ENhPbVZEzwRy.jpg,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",/tsWqDsd2XiwXbEaPi4uyVAZgtX0.jpg,2013-01-17,100,Mama,6,https://www.youtube.com/watch?v=I7_CLVoGkgA,"['Jessica Chastain', 'Nikolaj Coster-Waldau', 'Megan Charpentier', 'Isabelle Nélisse', 'Daniel Kash', 'Melina Matthews', 'Morgan McGarry', 'Javier Botet', 'Jane Moffat', 'David Fox']",['Andy Muschietti']
156236,16998,"['Drama', 'Comedy']",/bqvLFmsv21N2xC1tFBm3GICxawj.jpg,"Serge Tanneur is at the pinnacle of his acting career when he decides to turn his back on show business and become a hermit living off of France’s Atlantic coast. Three years later, Gauthier Valence, a beloved TV actor, shows up on the island to offer Serge a role in his directorial debut – a rendition of Molière’s classic play, “The Misanthrope”. Serge refuses at first, but then suggests that they rehearse the first scene and after five days he’ll decide if he wants to dothe play or not. What ensues is a battle of brawn and wits and peculiar encounters with a hotel maid who longs to be a pornstar and an Italian divorcée.",/je8V5LaaCW40ksbbUjcvl80UOyc.jpg,2013-01-16,104,Cycling with Molière,6,https://www.youtube.com/watch?v=G98Bp6aPAtY,"['Fabrice Luchini', 'Lambert Wilson', 'Maya Sansa', 'Camille Japy', 'Ged Marlon', 'Stéphan Wojtowicz', 'Annie Mercier', 'Christine Murillo', 'Josiane Stoléru', 'Laurie Bordesoules']",['Philippe Le Guay']
159820,17142,"['Drama', 'Music']",/tKwQyaqpQk6Ljds141cguvxwq2q.jpg,"After a career spent mining his music from the shadows, one fan creates a chain reaction for the lead singer of a black metal band.",/A2roZxY6r9vS1PL54pKDM4yji5c.jpg,2013-01-16,9,Black Metal,5,https://www.youtube.com/watch?v=6hymZEL0qr4,"['Jonny Mars', 'Heather Kafka', 'Addisyn Stevenson', 'Lowell Bartholomee', 'Kendra Franklin']",['Kat Candler']
159211,17118,"['Horror', 'Thriller']",/uEWCi9fc89m9qS5SNshlvxkSsLJ.jpg,"After a divorce, Sophia moves to the south of Italy with her daughter, Helena. Their new home, an apartment within an austere building of the fascist age, is a chance for them to start a new life. But inside an old storage room hides a mysterious closet and a buried secret. After the loss of Helena’s first baby tooth, a chilling obsession begins and an apparition haunts her sleep...",/iB8rf8FYHGlrbmLybCo6Mpg8hNt.jpg,2013-01-14,87,The Haunting of Helena,5,https://www.youtube.com/watch?v=_17ZEyoUMuI,"['Harriet MacMasters-Green', 'Sabrina Jolie Perez', 'Jarreth J. Merz', 'Matt Patresi', 'Susanna Cornacchia', 'Paolo Paoloni', 'Massimiliano Carnevale', 'Angela Presepi', 'Marco Basile', 'Melania Maccaferri']","['Christian Bisceglia', 'Ascanio Malgarini']"
157058,17017,['Comedy'],/3wqrWCFC4QNRQvpFyrCkNgecYIr.jpg,"After a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of The Artist during his exorcism.",/f2YtZ8HHVt0F7sHg8r7GwlSKmKW.jpg,2013-01-14,80,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,4,https://www.youtube.com/watch?v=HD7WEn389Nk,"['Kathryn Fiore', 'Flip Schultz', 'Olivia Alexander', 'Arturo del Puerto', 'Danny Woodburn', 'French Stewart', 'Peter Gilroy', 'Tyler Phillips', 'Stephen Kramer Glickman', 'Rebecca Ann Johnson']",['Craig Moss']
155491,16987,"['Action', 'Comedy']",/5PplTSjZrO41oWKgB0uMpZANDib.jpg,"Alex Pandian (Tamil: அலெக்ஸ் பாண்டியன்) is a Tamil action-masala film directed by Suraj that features Karthi and Anushka Shetty in the lead roles, while Santhanam plays a pivotal supporting role. Devi Sri Prasad composed the music. The film will also be dubbed and simultaneously released in Telugu as Bad Boy.",/nbzm0uqvCsVVoYZVXml0AIegDLY.jpg,2013-01-12,162,Alex Pandian,3,https://www.youtube.com/watch?v=n1elLIveVC4,"['Karthi', 'Anushka Shetty', 'Santhanam', 'Milind Soman', 'Suman Talwar', 'Prathap Pothan', 'Nikita Thukral', 'Sanusha Santhosh', 'Visu', 'Manobala']",['Suraj']
76640,12804,"['Action', 'Crime', 'Thriller']",/86yCBuxCX5PV60Y1Gp0VO6K8imM.jpg,"Ray Owens is sheriff of the quiet US border town of Sommerton Junction after leaving the LAPD following a bungled operation. Following his escape from the FBI, a notorious drug baron, his gang, and a hostage are heading toward Sommerton Junction where the police are preparing to make a last stand to intercept them before they cross the border. Owens is reluctant to become involved but ultimately joins in with the law enforcement efforts",/4PGpdWDQOjlsMcMIyTwI5Q9jPRJ.jpg,2013-01-12,107,The Last Stand,6,https://www.youtube.com/watch?v=k1wCAsZ9Jb0,"['Arnold Schwarzenegger', 'Forest Whitaker', 'Johnny Knoxville', 'Jaimie Alexander', 'Zach Gilford', 'Peter Stormare', 'Luis Guzmán', 'Génesis Rodríguez', 'Rodrigo Santoro', 'John Patrick Amedori']",['Kim Jee-woon']
139038,16252,"['Comedy', 'Horror']",/akKBMXHEesqfuoYFt7LaRptFAO0.jpg,"Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",/skQt53YE2iyOftXj5afJkHmYxLW.jpg,2013-01-11,86,A Haunted House,5,https://www.youtube.com/watch?v=e7UXwAyLKXo,"['Marlon Wayans', 'Essence Atkins', 'Nick Swardson', 'Cedric the Entertainer', 'David Koechner', 'Dave Sheridan', 'Liana Mendoza', 'Jamie Noel', 'Marlene Forte', 'Affion Crockett']",['Michael Tiddes']
